"","DatabaseID","ratingType","condition","Sent","rep","Count","M","SD"
"1770","Sub38","Int","conv","tsent","5",4,95.5,6.13731754650732
"1771","Sub38","Int","lessClear","bsent","1",3,94.3333333333333,6.42910050732864
"1772","Sub38","Int","lessClear","bsent","2",3,100,0
"1773","Sub38","Int","lessClear","bsent","3",6,94.8333333333333,8.01040989379861
"1774","Sub38","Int","lessClear","bsent","4",5,91.2,12.1326007104825
"1775","Sub38","Int","lessClear","bsent","5",2,90.5,13.4350288425444
"1776","Sub38","Int","lessClear","ksent","1",3,86.6666666666667,23.094010767585
"1777","Sub38","Int","lessClear","ksent","2",3,78.6666666666667,33.5459883344243
"1778","Sub38","Int","lessClear","ksent","3",4,75.5,36.8917334913934
"1779","Sub38","Int","lessClear","ksent","4",2,69,43.8406204335659
"1780","Sub38","Int","lessClear","ksent","5",4,99.25,1.5
"1781","Sub38","Int","lessClear","tsent","1",4,98.75,2.5
"1782","Sub38","Int","lessClear","tsent","2",3,77.3333333333333,39.2598183048946
"1783","Sub38","Int","lessClear","tsent","3",4,79.25,38.8790860660758
"1784","Sub38","Int","lessClear","tsent","4",2,68,45.254833995939
"1785","Sub38","Int","lessClear","tsent","5",4,95.75,8.5
"1786","Sub38","Int","moreClear","bsent","1",3,100,0
"1787","Sub38","Int","moreClear","bsent","2",3,100,0
"1788","Sub38","Int","moreClear","bsent","3",6,94.3333333333333,9.56382071489563
"1789","Sub38","Int","moreClear","bsent","4",5,100,0
"1790","Sub38","Int","moreClear","bsent","5",2,100,0
"1791","Sub38","Int","moreClear","ksent","1",3,99.6666666666667,0.577350269189626
"1792","Sub38","Int","moreClear","ksent","2",3,100,0
"1793","Sub38","Int","moreClear","ksent","3",4,77.5,32.542280190546
"1794","Sub38","Int","moreClear","ksent","4",2,98.5,2.12132034355964
"1795","Sub38","Int","moreClear","ksent","5",4,100,0
"1796","Sub38","Int","moreClear","tsent","1",4,100,0
"1797","Sub38","Int","moreClear","tsent","2",3,100,0
"1798","Sub38","Int","moreClear","tsent","3",4,92.25,15.5
"1799","Sub38","Int","moreClear","tsent","4",2,81,26.8700576850888
"1800","Sub38","Int","moreClear","tsent","5",4,98.25,3.5
"1801","Sub39","AP","conv","bsent","1",3,92.6666666666667,12.7017059221718
"1802","Sub39","AP","conv","bsent","2",3,73,43.3474336033865
"1803","Sub39","AP","conv","bsent","3",4,93.5,3.51188458428425
"1804","Sub39","AP","conv","bsent","4",2,87.5,17.6776695296637
"1805","Sub39","AP","conv","bsent","5",3,89.3333333333333,8.08290376865476
"1806","Sub39","AP","conv","ksent","1",3,74.3333333333333,25.0266524595946
"1807","Sub39","AP","conv","ksent","2",4,77,28.1543365517049
"1808","Sub39","AP","conv","ksent","3",2,74.5,30.4055915910215
"1809","Sub39","AP","conv","ksent","4",3,71,20.2237484161567
"1810","Sub39","AP","conv","ksent","5",3,63.6666666666667,31.4695620136877
"1811","Sub39","AP","conv","tsent","1",3,97.3333333333333,4.61880215351701
"1812","Sub39","AP","conv","tsent","2",3,97.3333333333333,4.61880215351701
"1813","Sub39","AP","conv","tsent","3",3,93.6666666666667,9.29157324317757
"1814","Sub39","AP","conv","tsent","4",3,90.3333333333333,15.0443787951957
"1815","Sub39","AP","conv","tsent","5",4,75.5,21.9469056285087
"1816","Sub39","AP","lessClear","bsent","1",3,39,41.7252920900501
"1817","Sub39","AP","lessClear","bsent","2",3,52.6666666666667,46.7368519835615
"1818","Sub39","AP","lessClear","bsent","3",4,65,19.4764815439887
"1819","Sub39","AP","lessClear","bsent","4",2,85,21.2132034355964
"1820","Sub39","AP","lessClear","bsent","5",3,46.3333333333333,35.8096821171779
"1821","Sub39","AP","lessClear","ksent","1",3,41,16.5227116418583
"1822","Sub39","AP","lessClear","ksent","2",4,50.25,47.7170479668081
"1823","Sub39","AP","lessClear","ksent","3",2,37,38.1837661840736
"1824","Sub39","AP","lessClear","ksent","4",3,46.3333333333333,46.0036230457269
"1825","Sub39","AP","lessClear","ksent","5",3,11.6666666666667,1.52752523165195
"1826","Sub39","AP","lessClear","tsent","1",3,58,51.8844870842914
"1827","Sub39","AP","lessClear","tsent","2",3,80.3333333333333,16.0416125540213
"1828","Sub39","AP","lessClear","tsent","3",3,67,35.5387112878337
"1829","Sub39","AP","lessClear","tsent","4",3,42,50.7148893324239
"1830","Sub39","AP","lessClear","tsent","5",4,26.5,26.1087469378878
"1831","Sub39","AP","moreClear","bsent","1",3,96.6666666666667,5.77350269189626
"1832","Sub39","AP","moreClear","bsent","2",3,85,25.1197133741609
"1833","Sub39","AP","moreClear","bsent","3",4,86.75,11.2361025271221
"1834","Sub39","AP","moreClear","bsent","4",2,85,21.2132034355964
"1835","Sub39","AP","moreClear","bsent","5",3,83.6666666666667,13.7961347243833
"1836","Sub39","AP","moreClear","ksent","1",3,70,41.2189276910499
"1837","Sub39","AP","moreClear","ksent","2",4,98.5,2.38047614284762
"1838","Sub39","AP","moreClear","ksent","3",2,95.5,6.36396103067893
"1839","Sub39","AP","moreClear","ksent","4",3,87.6666666666667,10.785793124909
"1840","Sub39","AP","moreClear","ksent","5",3,92.6666666666667,12.7017059221718
"1841","Sub39","AP","moreClear","tsent","1",3,100,0
"1842","Sub39","AP","moreClear","tsent","2",3,99,1.73205080756888
"1843","Sub39","AP","moreClear","tsent","3",3,94.6666666666667,9.23760430703401
"1844","Sub39","AP","moreClear","tsent","4",3,86,12.2882057274445
"1845","Sub39","AP","moreClear","tsent","5",4,71.75,30.5655034311559
"1846","Sub39","Int","conv","bsent","1",3,100,0
"1847","Sub39","Int","conv","bsent","2",2,73,38.1837661840736
"1848","Sub39","Int","conv","bsent","3",7,87.7142857142857,22.9979295134315
"1849","Sub39","Int","conv","bsent","4",4,100,0
"1850","Sub39","Int","conv","bsent","5",5,100,0
"1851","Sub39","Int","conv","ksent","1",3,92,13.856406460551
"1852","Sub39","Int","conv","ksent","2",3,100,0
"1853","Sub39","Int","conv","ksent","3",3,74.6666666666667,11.8462370959446
"1854","Sub39","Int","conv","ksent","4",4,97,3.46410161513775
"1855","Sub39","Int","conv","ksent","5",2,93,9.89949493661167
"1856","Sub39","Int","conv","tsent","1",3,64.6666666666667,41.645327869202
"1857","Sub39","Int","conv","tsent","2",3,100,0
"1858","Sub39","Int","conv","tsent","3",3,95.3333333333333,4.04145188432738
"1859","Sub39","Int","conv","tsent","4",3,66.6666666666667,57.7350269189626
"1860","Sub39","Int","conv","tsent","5",3,98,3.46410161513775
"1861","Sub39","Int","lessClear","bsent","1",3,100,0
"1862","Sub39","Int","lessClear","bsent","2",2,35,15.556349186104
"1863","Sub39","Int","lessClear","bsent","3",7,53,33.7737570706409
"1864","Sub39","Int","lessClear","bsent","4",4,85.5,21.2367605815953
"1865","Sub39","Int","lessClear","bsent","5",5,85.8,31.752165280497
"1866","Sub39","Int","lessClear","ksent","1",3,79,26.6645832519468
"1867","Sub39","Int","lessClear","ksent","2",3,86.6666666666667,23.094010767585
"1868","Sub39","Int","lessClear","ksent","3",3,51.3333333333333,42.7239199200323
"1869","Sub39","Int","lessClear","ksent","4",4,55.25,46.87127762998
"1870","Sub39","Int","lessClear","ksent","5",2,70.5,41.7193000900063
"1871","Sub39","Int","lessClear","tsent","1",3,37.6666666666667,53.9845656955146
"1872","Sub39","Int","lessClear","tsent","2",3,80,34.6410161513775
"1873","Sub39","Int","lessClear","tsent","3",3,55,47.1274866717927
"1874","Sub39","Int","lessClear","tsent","4",3,61,53.507008886687
"1875","Sub39","Int","lessClear","tsent","5",3,33.3333333333333,57.7350269189626
"1876","Sub39","Int","moreClear","bsent","1",3,100,0
"1877","Sub39","Int","moreClear","bsent","2",2,97,4.24264068711928
"1878","Sub39","Int","moreClear","bsent","3",7,86.1428571428571,30.4161611177817
"1879","Sub39","Int","moreClear","bsent","4",4,97.5,5
"1880","Sub39","Int","moreClear","bsent","5",5,98.2,2.48997991959775
"1881","Sub39","Int","moreClear","ksent","1",3,97.6666666666667,4.04145188432738
"1882","Sub39","Int","moreClear","ksent","2",3,100,0
"1883","Sub39","Int","moreClear","ksent","3",3,96.3333333333333,6.35085296108588
"1884","Sub39","Int","moreClear","ksent","4",4,100,0
"1885","Sub39","Int","moreClear","ksent","5",2,100,0
"1886","Sub39","Int","moreClear","tsent","1",3,85.6666666666667,24.8260615751539
"1887","Sub39","Int","moreClear","tsent","2",3,100,0
"1888","Sub39","Int","moreClear","tsent","3",3,73.3333333333333,46.1880215351701
"1889","Sub39","Int","moreClear","tsent","4",3,66.6666666666667,57.7350269189626
"1890","Sub39","Int","moreClear","tsent","5",3,97.6666666666667,4.04145188432738
"1891","Sub40","AP","conv","bsent","1",3,89,15.7162336455017
"1892","Sub40","AP","conv","bsent","2",3,79.3333333333333,3.51188458428425
"1893","Sub40","AP","conv","bsent","3",3,29,32.1869538788622
"1894","Sub40","AP","conv","bsent","4",3,61,43.5545634807651
"1895","Sub40","AP","conv","bsent","5",3,82.6666666666667,17.0098010962308
"1896","Sub40","AP","conv","ksent","1",2,63,26.8700576850888
"1897","Sub40","AP","conv","ksent","2",4,88.25,21.5464614264152
"1898","Sub40","AP","conv","ksent","3",4,59.75,37.9154761717868
"1899","Sub40","AP","conv","ksent","4",3,72.3333333333333,25.7164020293145
"1900","Sub40","AP","conv","ksent","5",3,42.3333333333333,37.8197479279454
"1901","Sub40","AP","conv","tsent","1",4,98.5,3
"1902","Sub40","AP","conv","tsent","2",3,73.3333333333333,34.2977161533145
"1903","Sub40","AP","conv","tsent","3",4,65.75,40.87684756273
"1904","Sub40","AP","conv","tsent","4",3,79.3333333333333,21.7791949652262
"1905","Sub40","AP","conv","tsent","5",2,96,5.65685424949238
"1906","Sub40","AP","lessClear","bsent","1",3,77.3333333333333,24.704925284917
"1907","Sub40","AP","lessClear","bsent","2",3,50.6666666666667,16.5630109984065
"1908","Sub40","AP","lessClear","bsent","3",3,59.3333333333333,52.5483903971695
"1909","Sub40","AP","lessClear","bsent","4",3,49.3333333333333,46.3716867639439
"1910","Sub40","AP","lessClear","bsent","5",3,81.6666666666667,28.360771028541
"1911","Sub40","AP","lessClear","ksent","1",2,42.5,3.53553390593274
"1912","Sub40","AP","lessClear","ksent","2",4,65.75,41.5722263055516
"1913","Sub40","AP","lessClear","ksent","3",4,51.5,35.3506246998079
"1914","Sub40","AP","lessClear","ksent","4",3,60.3333333333333,21.0792156716832
"1915","Sub40","AP","lessClear","ksent","5",3,65.6666666666667,20.8406653764541
"1916","Sub40","AP","lessClear","tsent","1",4,61.75,24.91819950692
"1917","Sub40","AP","lessClear","tsent","2",3,65.6666666666667,29.1433239925259
"1918","Sub40","AP","lessClear","tsent","3",4,46,38.8930156540563
"1919","Sub40","AP","lessClear","tsent","4",3,89.6666666666667,8.50490054811538
"1920","Sub40","AP","lessClear","tsent","5",2,92.5,10.6066017177982
"1921","Sub40","AP","moreClear","bsent","1",3,94,10.3923048454133
"1922","Sub40","AP","moreClear","bsent","2",3,80.6666666666667,17.4737898961082
"1923","Sub40","AP","moreClear","bsent","3",3,70.3333333333333,34.1516227042484
"1924","Sub40","AP","moreClear","bsent","4",3,66,29.4618397253125
"1925","Sub40","AP","moreClear","bsent","5",3,91.3333333333333,15.0111069989303
"1926","Sub40","AP","moreClear","ksent","1",2,79,29.698484809835
"1927","Sub40","AP","moreClear","ksent","2",4,79.25,39.5253083479433
"1928","Sub40","AP","moreClear","ksent","3",4,89,13.589211407093
"1929","Sub40","AP","moreClear","ksent","4",3,79.3333333333333,30.7462734869339
"1930","Sub40","AP","moreClear","ksent","5",3,77.3333333333333,28.7460142164672
"1931","Sub40","AP","moreClear","tsent","1",4,95.25,8.22090830342568
"1932","Sub40","AP","moreClear","tsent","2",3,88.6666666666667,19.6299091524473
"1933","Sub40","AP","moreClear","tsent","3",4,84.75,28.5350661467605
"1934","Sub40","AP","moreClear","tsent","4",3,85.6666666666667,24.8260615751539
"1935","Sub40","AP","moreClear","tsent","5",2,96,5.65685424949238
"1936","Sub40","Int","conv","bsent","1",3,81.3333333333333,32.331615074619
"1937","Sub40","Int","conv","bsent","2",3,72,34.117444218464
"1938","Sub40","Int","conv","bsent","3",6,90,17.8773599840692
"1939","Sub40","Int","conv","bsent","4",4,89.25,15.0858653491715
"1940","Sub40","Int","conv","bsent","5",4,65,23.7346441585572
"1941","Sub40","Int","conv","ksent","1",3,80.6666666666667,20.2566861389847
"1942","Sub40","Int","conv","ksent","2",4,93.5,5.32290647422377
"1943","Sub40","Int","conv","ksent","3",1,100,NA
"1944","Sub40","Int","conv","ksent","4",4,54.75,52.8228170396089
"1945","Sub40","Int","conv","ksent","5",3,99,1.73205080756888
"1946","Sub40","Int","conv","tsent","1",3,93,12.1243556529821
"1947","Sub40","Int","conv","tsent","2",3,91.3333333333333,8.50490054811538
"1948","Sub40","Int","conv","tsent","3",3,50.6666666666667,37.6342043005207
"1949","Sub40","Int","conv","tsent","4",4,80,19.94993734326
"1950","Sub40","Int","conv","tsent","5",3,98.6666666666667,2.3094010767585
"1951","Sub40","Int","lessClear","bsent","1",3,66.3333333333333,30.1053705064949
"1952","Sub40","Int","lessClear","bsent","2",3,65.6666666666667,21.0792156716832
"1953","Sub40","Int","lessClear","bsent","3",6,90.8333333333333,18.0046290344085
"1954","Sub40","Int","lessClear","bsent","4",4,93.25,13.5
"1955","Sub40","Int","lessClear","bsent","5",4,59.75,26.4748308146939
"1956","Sub40","Int","lessClear","ksent","1",3,69,28.3548937575157
"1957","Sub40","Int","lessClear","ksent","2",4,92,6.73300329224139
"1958","Sub40","Int","lessClear","ksent","3",1,100,NA
"1959","Sub40","Int","lessClear","ksent","4",4,59.75,46.6217045305439
"1960","Sub40","Int","lessClear","ksent","5",3,100,0
"1961","Sub40","Int","lessClear","tsent","1",3,73.6666666666667,37.8197479279454
"1962","Sub40","Int","lessClear","tsent","2",3,77,19.9248588451713
"1963","Sub40","Int","lessClear","tsent","3",3,36,55.5697759577992
"1964","Sub40","Int","lessClear","tsent","4",4,92.5,7.14142842854285
"1965","Sub40","Int","lessClear","tsent","5",3,100,0
"1966","Sub40","Int","moreClear","bsent","1",3,81.6666666666667,31.7542648054294
"1967","Sub40","Int","moreClear","bsent","2",3,92,9.8488578017961
"1968","Sub40","Int","moreClear","bsent","3",6,100,0
"1969","Sub40","Int","moreClear","bsent","4",4,95.75,8.5
"1970","Sub40","Int","moreClear","bsent","5",4,47.25,40.9664496875187
"1971","Sub40","Int","moreClear","ksent","1",3,77,29.3087017795057
"1972","Sub40","Int","moreClear","ksent","2",4,91.5,10.4083299973307
"1973","Sub40","Int","moreClear","ksent","3",1,100,NA
"1974","Sub40","Int","moreClear","ksent","4",4,64,41.6012820315272
"1975","Sub40","Int","moreClear","ksent","5",3,100,0
"1976","Sub40","Int","moreClear","tsent","1",3,100,0
"1977","Sub40","Int","moreClear","tsent","2",3,97.6666666666667,4.04145188432738
"1978","Sub40","Int","moreClear","tsent","3",3,79.3333333333333,35.7957166897568
"1979","Sub40","Int","moreClear","tsent","4",4,96.25,5.18812747209113
"1980","Sub40","Int","moreClear","tsent","5",3,100,0
"1981","Sub41","AP","conv","bsent","1",3,97,5.19615242270663
"1982","Sub41","AP","conv","bsent","2",3,67.6666666666667,12.6622799421484
"1983","Sub41","AP","conv","bsent","3",3,74.6666666666667,24.8260615751539
"1984","Sub41","AP","conv","bsent","4",2,80.5,27.5771644662754
"1985","Sub41","AP","conv","bsent","5",4,87,14.4452991200136
"1986","Sub41","AP","conv","ksent","1",4,76.25,20.8546557551705
"1987","Sub41","AP","conv","ksent","2",3,84.6666666666667,4.50924975282289
"1988","Sub41","AP","conv","ksent","3",2,74,4.24264068711928
"1989","Sub41","AP","conv","ksent","4",4,84.5,21.9317121994613
"1990","Sub41","AP","conv","ksent","5",3,91,11.5325625946708
"1991","Sub41","AP","conv","tsent","1",3,98,3.46410161513775
"1992","Sub41","AP","conv","tsent","2",3,86.3333333333333,18.7171935218219
"1993","Sub41","AP","conv","tsent","3",3,81,24.7588368062799
"1994","Sub41","AP","conv","tsent","4",4,96,7.34846922834953
"1995","Sub41","AP","conv","tsent","5",3,67.6666666666667,34.5301800362137
"1996","Sub41","AP","lessClear","bsent","1",3,79.3333333333333,34.0783411176855
"1997","Sub41","AP","lessClear","bsent","2",3,60,4
"1998","Sub41","AP","lessClear","bsent","3",3,37.3333333333333,45.0037035513005
"1999","Sub41","AP","lessClear","bsent","4",2,65.5,48.7903679018718
"2000","Sub41","AP","lessClear","bsent","5",4,80.25,22.618208004467
"2001","Sub41","AP","lessClear","ksent","1",4,62.5,42.8835632847831
"2002","Sub41","AP","lessClear","ksent","2",3,50.3333333333333,44.6579593503032
"2003","Sub41","AP","lessClear","ksent","3",2,52.5,12.0208152801713
"2004","Sub41","AP","lessClear","ksent","4",4,64.5,35.9675779927794
"2005","Sub41","AP","lessClear","ksent","5",3,69,24.2693221990232
"2006","Sub41","AP","lessClear","tsent","1",3,69.3333333333333,43.6157463920238
"2007","Sub41","AP","lessClear","tsent","2",3,57,36.6606055596467
"2008","Sub41","AP","lessClear","tsent","3",3,67.6666666666667,30.171730698343
"2009","Sub41","AP","lessClear","tsent","4",4,79.25,39.5253083479433
"2010","Sub41","AP","lessClear","tsent","5",3,69.6666666666667,41.4286535302963
"2011","Sub41","AP","moreClear","bsent","1",3,92.6666666666667,12.7017059221718
"2012","Sub41","AP","moreClear","bsent","2",3,75.3333333333333,21.1266025033211
"2013","Sub41","AP","moreClear","bsent","3",3,80.6666666666667,9.71253485622231
"2014","Sub41","AP","moreClear","bsent","4",2,78,31.1126983722081
"2015","Sub41","AP","moreClear","bsent","5",4,96.5,7
"2016","Sub41","AP","moreClear","ksent","1",4,90,8.48528137423857
"2017","Sub41","AP","moreClear","ksent","2",3,99.3333333333333,1.15470053837925
"2018","Sub41","AP","moreClear","ksent","3",2,89,4.24264068711928
"2019","Sub41","AP","moreClear","ksent","4",4,81.75,30.2034766210779
"2020","Sub41","AP","moreClear","ksent","5",3,90,14
"2021","Sub41","AP","moreClear","tsent","1",3,92.3333333333333,8.62167810425171
"2022","Sub41","AP","moreClear","tsent","2",3,71.6666666666667,43.924177093411
"2023","Sub41","AP","moreClear","tsent","3",3,98.6666666666667,2.3094010767585
"2024","Sub41","AP","moreClear","tsent","4",4,83.5,29.7601523293592
"2025","Sub41","AP","moreClear","tsent","5",3,72,48.4974226119286
"2026","Sub41","Int","conv","bsent","1",4,97.5,3.78593889720018
"2027","Sub41","Int","conv","bsent","2",5,80.8,39.0985933250801
"2028","Sub41","Int","conv","bsent","3",3,95.3333333333333,5.68624070307733
"2029","Sub41","Int","conv","bsent","4",4,97.25,5.5
"2030","Sub41","Int","conv","bsent","5",3,84,21.9317121994613
"2031","Sub41","Int","conv","ksent","1",4,97.5,5
"2032","Sub41","Int","conv","ksent","2",3,69.6666666666667,35.2751092604025
"2033","Sub41","Int","conv","ksent","3",2,98.5,2.12132034355964
"2034","Sub41","Int","conv","ksent","4",3,82.3333333333333,30.5995642670502
"2035","Sub41","Int","conv","ksent","5",3,100,0
"2036","Sub41","Int","conv","tsent","1",4,97.5,5
"2037","Sub41","Int","conv","tsent","2",2,100,0
"2038","Sub41","Int","conv","tsent","3",3,75.6666666666667,42.1465696508427
"2039","Sub41","Int","conv","tsent","4",3,100,0
"2040","Sub41","Int","conv","tsent","5",4,94,12
"2041","Sub41","Int","lessClear","bsent","1",4,53,37.2290209379726
"2042","Sub41","Int","lessClear","bsent","2",5,71.2,40.1584362245344
"2043","Sub41","Int","lessClear","bsent","3",3,71,31.7962261911693
"2044","Sub41","Int","lessClear","bsent","4",4,94.75,10.5
"2045","Sub41","Int","lessClear","bsent","5",3,77,39.8371685740842
"2046","Sub41","Int","lessClear","ksent","1",4,91,11.1654228162962
"2047","Sub41","Int","lessClear","ksent","2",3,50.6666666666667,43.4664621672081
"2048","Sub41","Int","lessClear","ksent","3",2,81,1.4142135623731
"2049","Sub41","Int","lessClear","ksent","4",3,80,32.0780298646909
"2050","Sub41","Int","lessClear","ksent","5",3,23.3333333333333,39.5516539898565
"2051","Sub41","Int","lessClear","tsent","1",4,94.25,7.58836829188814
"2052","Sub41","Int","lessClear","tsent","2",2,98,1.4142135623731
"2053","Sub41","Int","lessClear","tsent","3",3,51.6666666666667,44.0151489073175
"2054","Sub41","Int","lessClear","tsent","4",3,83.6666666666667,28.2901631902917
"2055","Sub41","Int","lessClear","tsent","5",4,57,33.4962684488885
"2056","Sub41","Int","moreClear","bsent","1",4,95.5,7.72442015083764
"2057","Sub41","Int","moreClear","bsent","2",5,96.6,6.06630035524124
"2058","Sub41","Int","moreClear","bsent","3",3,91.3333333333333,10.9696551146029
"2059","Sub41","Int","moreClear","bsent","4",4,93.75,12.5
"2060","Sub41","Int","moreClear","bsent","5",3,89,19.0525588832576
"2061","Sub41","Int","moreClear","ksent","1",4,98.5,3
"2062","Sub41","Int","moreClear","ksent","2",3,65,38.4317577011513
"2063","Sub41","Int","moreClear","ksent","3",2,100,0
"2064","Sub41","Int","moreClear","ksent","4",3,95,8.66025403784439
"2065","Sub41","Int","moreClear","ksent","5",3,100,0
"2066","Sub41","Int","moreClear","tsent","1",4,93.5,13
"2067","Sub41","Int","moreClear","tsent","2",2,100,0
"2068","Sub41","Int","moreClear","tsent","3",3,85,25.9807621135332
"2069","Sub41","Int","moreClear","tsent","4",3,80,34.6410161513775
"2070","Sub41","Int","moreClear","tsent","5",4,90.5,8.9628864398325
"2071","Sub42","AP","conv","bsent","1",2,68.5,20.5060966544099
"2072","Sub42","AP","conv","bsent","2",3,87.3333333333333,7.76745346515403
"2073","Sub42","AP","conv","bsent","3",4,67,27.5075747143703
"2074","Sub42","AP","conv","bsent","4",3,88,9.64365076099295
"2075","Sub42","AP","conv","bsent","5",4,75.25,49.5
"2076","Sub42","AP","conv","ksent","1",3,75,38.2230297072328
"2077","Sub42","AP","conv","ksent","2",2,92,5.65685424949238
"2078","Sub42","AP","conv","ksent","3",3,50,50
"2079","Sub42","AP","conv","ksent","4",4,66,24.9399278266799
"2080","Sub42","AP","conv","ksent","5",3,59,27.712812921102
"2081","Sub42","AP","conv","tsent","1",3,89.3333333333333,9.71253485622231
"2082","Sub42","AP","conv","tsent","2",4,65.75,36.8815672118201
"2083","Sub42","AP","conv","tsent","3",3,100,0
"2084","Sub42","AP","conv","tsent","4",3,96,6.92820323027551
"2085","Sub42","AP","conv","tsent","5",3,61,38.5097390279394
"2086","Sub42","AP","lessClear","bsent","1",2,34,32.5269119345812
"2087","Sub42","AP","lessClear","bsent","2",3,91.6666666666667,9.07377172587747
"2088","Sub42","AP","lessClear","bsent","3",4,40.5,42.7122152707318
"2089","Sub42","AP","lessClear","bsent","4",3,82.3333333333333,21.548395145192
"2090","Sub42","AP","lessClear","bsent","5",4,74.5,48.3701009577887
"2091","Sub42","AP","lessClear","ksent","1",3,41.3333333333333,52.204725201205
"2092","Sub42","AP","lessClear","ksent","2",2,85,21.2132034355964
"2093","Sub42","AP","lessClear","ksent","3",3,48.6666666666667,50.0533049191892
"2094","Sub42","AP","lessClear","ksent","4",4,59.75,23.7679756535273
"2095","Sub42","AP","lessClear","ksent","5",3,45.3333333333333,36.7740850781271
"2096","Sub42","AP","lessClear","tsent","1",3,66.6666666666667,42.2532050066422
"2097","Sub42","AP","lessClear","tsent","2",4,65,36.3593179253957
"2098","Sub42","AP","lessClear","tsent","3",3,75.6666666666667,33.8575447032612
"2099","Sub42","AP","lessClear","tsent","4",3,77.6666666666667,8.38649708360608
"2100","Sub42","AP","lessClear","tsent","5",3,55,43.139309220246
"2101","Sub42","AP","moreClear","bsent","1",2,48,52.3259018078045
"2102","Sub42","AP","moreClear","bsent","2",3,94,10.3923048454133
"2103","Sub42","AP","moreClear","bsent","3",4,66.75,38.5
"2104","Sub42","AP","moreClear","bsent","4",3,99,1.73205080756888
"2105","Sub42","AP","moreClear","bsent","5",4,81.5,36.3363913086225
"2106","Sub42","AP","moreClear","ksent","1",3,62,35.028559776274
"2107","Sub42","AP","moreClear","ksent","2",2,83.5,17.6776695296637
"2108","Sub42","AP","moreClear","ksent","3",3,49,50.029991005396
"2109","Sub42","AP","moreClear","ksent","4",4,61.5,30.4466746952767
"2110","Sub42","AP","moreClear","ksent","5",3,87.3333333333333,8.9628864398325
"2111","Sub42","AP","moreClear","tsent","1",3,72.6666666666667,43.924177093411
"2112","Sub42","AP","moreClear","tsent","2",4,87.25,13.0735101126923
"2113","Sub42","AP","moreClear","tsent","3",3,100,0
"2114","Sub42","AP","moreClear","tsent","4",3,90.3333333333333,16.7431578064991
"2115","Sub42","AP","moreClear","tsent","5",3,75,29.1376045686669
"2116","Sub42","Int","conv","bsent","1",3,81,16.6433169770932
"2117","Sub42","Int","conv","bsent","2",2,88,16.9705627484771
"2118","Sub42","Int","conv","bsent","3",6,96.5,6.44204936336256
"2119","Sub42","Int","conv","bsent","4",6,89.3333333333333,23.7121628424458
"2120","Sub42","Int","conv","bsent","5",5,76.4,33.834893231692
"2121","Sub42","Int","conv","ksent","1",3,85.6666666666667,13.2035348802256
"2122","Sub42","Int","conv","ksent","2",3,99,1.73205080756888
"2123","Sub42","Int","conv","ksent","3",4,69.75,32.6840939908084
"2124","Sub42","Int","conv","ksent","4",3,61.6666666666667,47.878317987721
"2125","Sub42","Int","conv","ksent","5",3,85.3333333333333,13.6503968196288
"2126","Sub42","Int","conv","tsent","1",4,66,39.293765408777
"2127","Sub42","Int","conv","tsent","2",3,78,25.3574446662119
"2128","Sub42","Int","conv","tsent","3",2,100,0
"2129","Sub42","Int","conv","tsent","4",4,68,27.9880927062444
"2130","Sub42","Int","conv","tsent","5",2,74,36.7695526217005
"2131","Sub42","Int","lessClear","bsent","1",3,95.3333333333333,8.08290376865476
"2132","Sub42","Int","lessClear","bsent","2",2,83,24.0416305603426
"2133","Sub42","Int","lessClear","bsent","3",6,67.3333333333333,26.7631587572668
"2134","Sub42","Int","lessClear","bsent","4",6,97.1666666666667,3.43025752191678
"2135","Sub42","Int","lessClear","bsent","5",5,78.8,28.2701255745354
"2136","Sub42","Int","lessClear","ksent","1",3,70.6666666666667,31.134118476895
"2137","Sub42","Int","lessClear","ksent","2",3,98,3.46410161513775
"2138","Sub42","Int","lessClear","ksent","3",4,57.25,48.9719307358818
"2139","Sub42","Int","lessClear","ksent","4",3,65.6666666666667,56.0386771197655
"2140","Sub42","Int","lessClear","ksent","5",3,94.3333333333333,6.65832811847939
"2141","Sub42","Int","lessClear","tsent","1",4,58.25,44.8878231446644
"2142","Sub42","Int","lessClear","tsent","2",3,69.3333333333333,23.8607068908977
"2143","Sub42","Int","lessClear","tsent","3",2,100,0
"2144","Sub42","Int","lessClear","tsent","4",4,51,34.8807492274273
"2145","Sub42","Int","lessClear","tsent","5",2,85,21.2132034355964
"2146","Sub42","Int","moreClear","bsent","1",3,81.6666666666667,21.5019378971602
"2147","Sub42","Int","moreClear","bsent","2",2,77,32.5269119345812
"2148","Sub42","Int","moreClear","bsent","3",6,93,7.23878442834154
"2149","Sub42","Int","moreClear","bsent","4",6,96.8333333333333,7.7567175188134
"2150","Sub42","Int","moreClear","bsent","5",5,93.4,14.7580486514986
"2151","Sub42","Int","moreClear","ksent","1",3,78.6666666666667,19.4250697124446
"2152","Sub42","Int","moreClear","ksent","2",3,96.3333333333333,6.35085296108588
"2153","Sub42","Int","moreClear","ksent","3",4,64.5,39.0256326021757
"2154","Sub42","Int","moreClear","ksent","4",3,71,50.2294734194974
"2155","Sub42","Int","moreClear","ksent","5",3,100,0
"2156","Sub42","Int","moreClear","tsent","1",4,65.75,41.2098289246631
"2157","Sub42","Int","moreClear","tsent","2",3,95.3333333333333,6.42910050732864
"2158","Sub42","Int","moreClear","tsent","3",2,100,0
